DATE,TIME,RIVER_LEVEL,RW_FLOW,RW_NTU,RW_CLR,RW_PH,FILT_NTU,CW_WELL_LEVEL,PH,NTU,CLR,CL2,ALUM,TW_FLOW,REMARKS,MONTH,tw_pump_count,rw_pump_count
2025-01-01 00:00:00,700.0,6.22,45.3,150.0,850.0,7.0,0.04,3.82,7.2,0.12,5.0,1.5,0.04,42.6,,1,2,1
2025-01-01 00:00:00,300.0,5.35,48.6,67.0,680.0,7.0,0.05,3.81,7.2,0.12,5.0,1.5,0.04,41.9,,1,2,1
2025-01-01 00:00:00,100.0,5.4,48.6,67.0,680.0,7.0,0.05,3.81,7.2,0.12,5.0,1.5,0.04,41.9,,1,2,1
2025-01-01 00:00:00,2300.0,5.47,48.9,100.0,950.0,7.0,0.05,3.8,7.2,0.12,5.0,1.6,0.04,42.0,B/W filter no. 2&5 (10.00pm),1,2,1
2025-01-01 00:00:00,2100.0,5.36,44.2,99.0,948.0,7.0,0.05,3.64,7.2,0.11,5.0,1.6,0.04,42.5,,1,2,1
2025-01-01 00:00:00,1900.0,5.45,44.2,102.0,1117.0,7.0,0.05,3.66,7.2,0.11,5.0,1.5,0.04,42.6,,1,2,1
2025-01-01 00:00:00,500.0,5.27,48.5,72.0,690.0,7.0,0.05,3.82,7.2,0.12,5.0,1.6,0.04,40.1,,1,2,1
2025-01-01 00:00:00,1500.0,5.83,44.5,56.0,641.0,7.0,0.05,3.58,7.2,0.11,5.0,1.6,0.04,42.5,,1,2,1
2025-01-01 00:00:00,1300.0,5.99,44.9,62.0,720.0,7.0,0.05,3.58,7.2,0.11,5.0,1.6,0.04,42.3,,1,2,1
2025-01-01 00:00:00,1100.0,6.17,44.9,82.0,780.0,7.0,0.05,3.81,7.2,0.12,5.0,1.6,0.04,42.7,"B/W No.4,6",1,2,1
2025-01-01 00:00:00,900.0,6.34,45.2,120.0,830.0,7.0,0.05,3.81,7.2,0.12,5.0,1.5,0.04,42.6,,1,2,1
2025-01-01 00:00:00,1700.0,5.57,44.5,75.0,694.0,7.0,0.06,3.71,7.2,0.11,5.0,1.6,0.04,42.4,,1,2,1
2025-01-02 00:00:00,500.0,9.87,45.1,12.0,143.0,7.0,0.07,3.68,7.3,0.27,5.0,1.6,0.06,42.8,,2,2,1
2025-01-02 00:00:00,1100.0,10.26,45.6,16.0,158.0,7.0,0.2,3.76,7.3,0.5,5.0,1.7,0.06,42.8,,2,2,1
2025-01-02 00:00:00,1300.0,10.17,46.1,15.0,145.0,7.0,0.4,3.61,7.3,0.44,5.0,1.7,0.06,42.6,,2,2,1
2025-01-02 00:00:00,1500.0,10.17,46.0,15.0,145.0,7.0,0.4,3.51,7.3,0.53,5.0,1.7,0.06,42.0,B/W filter no.3&3 (11.00pm),2,2,1
2025-01-02 00:00:00,1700.0,10.17,46.0,14.0,145.0,7.0,0.4,3.41,7.3,1.75,5.0,1.7,0.06,42.2,B/W filter no.1&4 (11.00pm),2,2,1
2025-01-02 00:00:00,1900.0,9.91,44.6,13.0,145.0,7.0,0.04,3.5,7.3,1.79,5.0,1.7,0.06,42.2,,2,2,1
2025-01-02 00:00:00,2100.0,9.91,44.6,13.0,145.0,7.0,0.04,3.51,7.3,1.71,5.0,1.7,0.06,42.2,,2,2,1
2025-01-02 00:00:00,2300.0,9.86,46.2,12.0,143.0,7.0,0.07,3.58,7.3,0.32,5.0,1.6,0.06,43.8,B/W no.6,2,2,1
2025-01-02 00:00:00,100.0,,45.4,12.0,143.0,7.0,0.07,3.55,7.3,0.31,5.0,1.6,0.06,42.7,,2,2,1
2025-01-02 00:00:00,300.0,9.93,45.1,12.0,143.0,7.0,0.07,3.58,7.3,0.3,5.0,1.6,0.06,42.6,,2,2,1
2025-01-02 00:00:00,900.0,10.24,45.2,16.0,158.0,7.0,0.4,3.81,7.3,0.43,5.0,1.7,0.06,42.7,,2,2,1
2025-01-02 00:00:00,700.0,10.23,45.4,16.0,158.0,7.0,0.4,3.81,7.3,0.43,5.0,1.7,0.06,42.7,,2,2,1
2025-01-03 00:00:00,2300.0,4.87,44.8,26.0,232.0,7.0,0.04,3.68,7.3,0.13,5.0,1.5,0.06,41.0,,3,2,2
2025-01-03 00:00:00,500.0,5.25,44.5,21.0,192.0,7.0,0.04,3.7,7.3,0.12,5.0,1.5,0.06,41.0,,3,2,2
2025-01-03 00:00:00,2100.0,4.64,44.9,25.0,230.0,7.0,0.04,3.68,7.3,0.14,5.0,1.5,0.06,41.1,,3,2,2
2025-01-03 00:00:00,1900.0,4.63,45.0,27.0,235.0,7.0,0.04,3.61,7.3,0.14,5.0,1.5,0.06,41.0,,3,2,2
2025-01-03 00:00:00,1700.0,4.67,45.8,23.0,200.0,7.0,0.04,3.5,7.3,0.15,5.0,1.6,0.06,40.4,,3,2,2
2025-01-03 00:00:00,1500.0,4.72,46.0,25.0,230.0,7.0,0.04,3.21,7.3,0.23,5.0,1.6,0.06,39.4,,3,2,2
2025-01-03 00:00:00,1300.0,5.01,47.2,30.0,250.0,7.0,0.03,3.01,7.3,0.23,5.0,1.6,0.06,41.7,,3,2,2
2025-01-03 00:00:00,1100.0,5.12,45.7,23.0,200.0,7.0,0.04,3.05,7.3,0.22,5.0,1.6,0.06,41.6,,3,2,2
2025-01-03 00:00:00,900.0,5.09,45.7,23.0,200.0,7.0,0.04,3.11,7.3,0.23,5.0,1.6,0.06,42.1,,3,2,2
2025-01-03 00:00:00,700.0,4.97,44.1,23.0,200.0,7.0,0.23,3.32,7.3,0.23,5.0,1.6,0.06,42.2,B/W filter no 2&6 (2.45am),3,2,2
2025-01-03 00:00:00,300.0,5.17,44.5,22.0,208.0,7.0,0.04,3.71,7.3,0.12,5.0,1.5,0.06,41.0,,3,2,2
2025-01-03 00:00:00,100.0,4.99,44.7,24.0,220.0,7.0,0.04,3.68,7.3,0.12,5.0,1.5,0.06,41.1,,3,2,2
2025-01-04 00:00:00,500.0,6.78,47.2,54.0,530.0,7.0,0.24,3.82,7.3,0.17,5.0,1.6,0.05,43.5,,4,2,2
2025-01-04 00:00:00,300.0,6.79,47.0,57.0,542.0,7.0,0.15,3.79,7.3,0.14,5.0,1.6,0.05,43.5,,4,2,2
2025-01-04 00:00:00,100.0,6.82,47.3,60.0,554.0,7.0,0.14,3.81,7.3,0.13,5.0,1.5,0.05,43.6,,4,2,2
2025-01-04 00:00:00,2300.0,6.8,47.0,63.0,561.0,7.0,0.13,3.8,7.3,0.13,5.0,1.5,0.05,43.5,,4,2,2
2025-01-04 00:00:00,2100.0,6.89,47.0,55.0,537.0,7.0,0.16,3.76,7.3,0.13,5.0,1.6,0.05,42.6,,4,2,2
2025-01-04 00:00:00,1900.0,7.01,47.0,55.0,537.0,7.0,0.13,3.78,7.3,0.13,5.0,1.6,0.05,42.6,,4,2,2
2025-01-04 00:00:00,1700.0,7.21,47.6,62.0,540.0,7.0,0.09,3.79,7.3,0.12,5.0,1.6,0.05,42.6,,4,2,2
2025-01-04 00:00:00,1500.0,7.22,48.1,76.0,680.0,7.0,0.09,3.81,7.3,0.11,5.0,1.6,0.05,42.6,,4,2,2
2025-01-04 00:00:00,1300.0,7.44,47.6,94.0,931.0,7.0,0.07,3.86,7.3,0.1,5.0,1.6,0.05,43.6,,4,2,2
2025-01-04 00:00:00,700.0,7.45,48.4,120.0,1183.0,7.0,0.06,3.83,7.3,0.1,5.0,1.7,0.05,43.5,,4,2,2
2025-01-04 00:00:00,900.0,7.5,48.6,146.0,1439.0,7.0,0.08,3.72,7.3,0.1,5.0,1.5,0.05,43.6,B/W filter no.3,4,2,2
2025-01-04 00:00:00,1100.0,7.59,48.2,109.0,988.0,7.0,0.06,3.83,7.3,0.1,5.0,1.6,0.05,43.8,,4,2,2
2025-01-09 00:00:00,500.0,3.42,53.2,18.0,196.0,7.0,0.18,3.83,7.3,0.26,5.0,1.5,0.05,47.6,,9,2,1
2025-01-09 00:00:00,300.0,3.43,53.5,19.0,205.0,7.0,0.16,3.83,7.3,0.26,5.0,1.5,0.05,47.9,,9,2,1
2025-01-09 00:00:00,100.0,3.43,53.6,20.0,211.0,7.0,0.15,3.83,7.3,0.26,5.0,1.3,0.05,47.9,,9,2,1
2025-01-09 00:00:00,2300.0,3.44,53.8,22.0,250.0,7.0,0.13,3.83,7.3,0.26,5.0,1.1,0.05,47.9,,9,2,1
2025-01-09 00:00:00,2100.0,3.45,53.1,24.0,275.0,7.0,0.15,3.83,7.3,0.24,5.0,1.2,0.05,47.9,,9,2,1
2025-01-09 00:00:00,1900.0,3.42,55.0,22.0,270.0,7.0,0.15,3.84,7.3,0.25,5.0,1.2,0.05,48.0,,9,2,1
2025-01-09 00:00:00,1700.0,3.43,56.3,28.0,315.0,7.0,0.1,3.83,7.3,0.24,5.0,1.3,0.05,47.9,,9,2,1
2025-01-09 00:00:00,1500.0,3.45,52.8,41.0,380.0,7.0,0.11,3.83,7.3,0.24,5.0,1.2,0.05,47.9,,9,2,1
2025-01-09 00:00:00,1300.0,,53.2,34.0,380.0,7.0,0.12,3.81,7.3,0.24,5.0,1.6,0.05,48.0,,9,2,1
2025-01-09 00:00:00,1100.0,,53.2,32.0,350.0,7.0,0.1,3.8,7.3,0.28,5.0,1.3,0.05,48.0,,9,2,1
2025-01-09 00:00:00,900.0,,53.2,33.0,350.0,7.0,0.11,3.81,7.3,0.27,5.0,1.3,0.05,48.0,,9,2,1
2025-01-10 00:00:00,300.0,,52.5,23.0,214.0,7.0,0.04,3.81,7.3,0.43,5.0,1.4,0.06,48.2,,10,2,1
2025-01-10 00:00:00,100.0,,52.6,23.0,214.0,7.0,0.04,3.81,7.3,0.43,5.0,1.4,0.06,48.3,,10,2,1
2025-01-10 00:00:00,2300.0,3.89,52.4,23.0,214.0,7.0,0.04,3.78,7.3,0.44,5.0,1.4,0.06,48.2,,10,2,1
2025-01-10 00:00:00,2100.0,3.92,53.5,23.0,214.0,7.0,0.11,3.83,7.3,0.44,5.0,1.4,0.06,48.2,,10,2,1
2025-01-10 00:00:00,500.0,,52.2,23.0,214.0,7.0,0.04,3.81,7.3,0.43,5.0,1.4,0.06,48.2,,10,2,1
2025-01-10 00:00:00,900.0,4.16,52.7,25.0,224.0,7.0,0.07,3.81,7.3,0.41,5.0,1.4,0.06,47.3,,10,2,1
2025-01-10 00:00:00,1100.0,4.12,52.6,23.0,214.0,7.0,0.07,3.81,7.3,0.42,5.0,1.4,0.06,47.1,,10,2,1
2025-01-10 00:00:00,1300.0,4.07,52.4,23.0,214.0,7.0,0.07,3.82,7.3,0.43,5.0,1.4,0.06,47.8,,10,2,1
2025-01-10 00:00:00,1500.0,4.04,52.6,23.0,214.0,7.0,0.08,3.83,7.3,0.44,5.0,1.1,0.06,48.3,,10,2,1
2025-01-10 00:00:00,1700.0,3.95,52.1,24.0,220.0,7.0,0.1,3.83,7.3,0.44,5.0,1.3,0.06,48.3,,10,2,1
2025-01-10 00:00:00,1900.0,3.93,52.1,24.0,220.0,7.0,0.1,3.83,7.3,0.44,5.0,1.4,0.06,48.3,,10,2,1
2025-01-11 00:00:00,500.0,3.88,51.4,17.0,189.0,7.0,0.04,3.83,7.3,0.17,5.0,2.3,0.05,47.2,,11,2,1
2025-01-11 00:00:00,100.0,3.87,52.0,18.0,195.0,7.0,0.05,3.7,7.3,0.19,5.0,2.0,0.05,47.1,,11,2,1
2025-01-11 00:00:00,2300.0,3.9,51.3,18.0,195.0,7.0,0.06,3.83,7.3,0.2,5.0,2.1,0.05,47.0,,11,2,1
2025-01-11 00:00:00,2100.0,4.16,52.4,15.0,161.0,7.0,0.04,3.84,7.3,0.19,5.0,1.7,0.05,47.3,,11,2,1
2025-01-11 00:00:00,300.0,3.84,51.5,18.0,195.0,7.0,0.05,3.79,7.3,0.18,5.0,2.0,0.05,47.3,,11,2,1
2025-01-11 00:00:00,1700.0,4.16,52.4,10.0,104.0,7.0,0.04,3.84,7.3,0.15,5.0,1.8,0.05,47.3,,11,2,1
2025-01-11 00:00:00,1500.0,4.25,52.8,10.0,104.0,7.0,0.04,3.84,7.3,0.17,5.0,1.4,0.05,47.1,,11,2,1
2025-01-11 00:00:00,900.0,4.21,52.5,9.0,91.0,7.0,0.05,3.84,7.3,0.15,5.0,1.7,0.05,47.3,,11,2,1
2025-01-11 00:00:00,1100.0,4.23,53.0,10.0,104.0,7.0,0.05,3.84,7.3,0.15,5.0,1.5,0.05,47.1,,11,2,1
2025-01-11 00:00:00,1300.0,4.26,53.0,10.0,104.0,7.0,0.03,3.84,7.3,0.15,5.0,1.4,0.05,47.4,,11,2,1
2025-01-11 00:00:00,1900.0,4.15,52.3,12.0,126.0,7.0,0.04,3.83,7.3,0.2,5.0,1.8,0.05,47.3,,11,2,1
2025-01-12 00:00:00,500.0,4.98,54.5,28.0,280.0,7.0,0.04,3.83,7.3,0.24,5.0,1.0,0.06,50.5,,12,3,1
2025-01-12 00:00:00,900.0,4.86,54.0,20.0,300.0,7.0,0.04,3.84,7.3,0.22,5.0,1.0,0.05,52.0,,12,3,1
2025-01-12 00:00:00,1100.0,4.81,54.1,21.0,210.0,7.0,0.04,3.82,7.3,0.24,5.0,1.0,0.05,52.0,,12,3,1
2025-01-12 00:00:00,1300.0,4.76,54.0,21.0,210.0,7.0,0.03,3.84,7.3,0.24,5.0,1.0,0.05,51.9,,12,3,1
2025-01-12 00:00:00,1500.0,4.73,54.8,22.0,211.0,7.0,0.04,3.84,7.3,0.34,5.0,1.0,0.06,50.4,,12,3,1
2025-01-12 00:00:00,1700.0,4.72,54.6,27.0,282.0,7.0,0.04,3.84,7.3,0.26,5.0,1.0,0.06,50.6,,12,3,1
2025-01-12 00:00:00,1900.0,4.77,54.4,31.0,324.0,7.0,0.04,3.84,7.3,0.26,5.0,1.0,0.06,50.2,,12,3,1
2025-01-12 00:00:00,2100.0,4.76,54.6,29.0,311.0,7.0,0.04,3.83,7.3,0.26,5.0,1.2,0.06,50.4,,12,3,1
2025-01-12 00:00:00,100.0,4.81,54.21,24.0,260.0,7.0,0.04,3.83,7.3,0.25,5.0,1.1,0.06,50.2,,12,3,1
2025-01-12 00:00:00,300.0,4.86,54.6,24.0,260.0,7.0,0.04,3.83,7.3,0.27,5.0,1.0,0.06,50.3,,12,3,1
2025-01-12 00:00:00,2300.0,4.77,54.2,27.0,284.0,7.0,0.04,3.83,7.3,0.25,5.0,1.2,0.06,50.6,,12,3,1
2025-01-13 00:00:00,500.0,6.59,45.5,59.0,474.0,7.0,0.04,3.56,7.3,0.13,5.0,1.5,0.05,42.3,,1,2,1
2025-01-13 00:00:00,100.0,6.18,45.5,44.0,414.0,7.0,0.04,3.68,7.3,0.13,5.0,1.5,0.05,42.3,,1,2,1
2025-01-13 00:00:00,2300.0,5.73,45.1,39.0,386.0,7.0,0.04,3.64,7.3,0.14,5.0,1.6,0.05,41.9,,1,2,1
2025-01-13 00:00:00,2100.0,5.54,44.3,39.0,385.0,7.0,0.04,3.79,7.3,0.14,5.0,1.5,0.05,42.1,B/W no 3 (3.50),1,2,1
2025-01-13 00:00:00,1900.0,5.19,44.4,38.0,385.0,7.0,0.04,3.81,7.3,0.14,5.0,1.5,0.05,41.9,,1,2,1
2025-01-13 00:00:00,1700.0,5.15,44.5,43.0,500.0,7.0,0.03,3.8,7.3,0.14,5.0,1.6,0.06,41.8,,1,2,1
2025-01-13 00:00:00,1300.0,5.37,44.3,42.0,480.0,7.0,0.03,3.79,7.3,0.14,5.0,1.5,0.05,41.7,,1,2,1
2025-01-13 00:00:00,1100.0,5.47,46.4,37.0,450.0,7.0,0.03,3.78,7.3,0.14,5.0,1.5,0.05,42.8,,1,2,1
2025-01-13 00:00:00,900.0,5.55,45.7,48.0,520.0,7.0,0.03,3.76,7.3,0.14,5.0,1.5,0.05,42.0,,1,2,1
2025-01-13 00:00:00,1500.0,5.17,45.0,56.0,600.0,7.0,0.03,3.73,7.3,0.14,5.0,1.6,0.06,41.7,,1,2,1
2025-01-13 00:00:00,300.0,6.29,45.5,50.0,430.0,7.0,0.04,3.72,7.3,0.13,5.0,1.5,0.05,42.3,,1,2,1
2025-01-14 00:00:00,2300.0,6.28,45.2,42.0,420.0,7.0,0.03,3.81,7.3,0.14,5.0,1.6,0.05,41.8,,1,2,1
2025-01-14 00:00:00,300.0,6.11,45.4,43.0,420.0,7.0,0.03,3.81,7.3,0.13,5.0,1.7,0.05,41.9,,1,2,1
2025-01-14 00:00:00,500.0,5.95,45.5,42.0,411.0,7.0,0.03,3.81,7.2,0.13,5.0,1.7,0.05,41.9,,1,2,1
2025-01-14 00:00:00,700.0,5.72,46.1,113.0,1200.0,7.0,0.03,3.71,7.3,0.14,5.0,1.5,0.05,41.6,,1,2,1
2025-01-14 00:00:00,900.0,6.82,47.1,120.0,1250.0,7.0,0.03,3.81,7.3,0.13,5.0,1.5,0.05,41.8,,1,2,1
2025-01-14 00:00:00,1100.0,6.83,48.1,82.0,800.0,7.0,0.03,3.81,7.3,0.13,5.0,1.5,0.05,41.7,,1,2,1
2025-01-14 00:00:00,1300.0,6.73,48.2,72.0,680.0,7.0,0.03,3.8,7.3,0.14,5.0,1.5,0.05,41.8,,1,2,1
2025-01-14 00:00:00,1500.0,6.66,46.1,55.0,550.0,7.0,0.03,3.8,7.3,0.14,5.0,1.5,0.05,41.8,,1,2,1
2025-01-14 00:00:00,1700.0,6.51,44.9,49.0,520.0,7.0,0.03,3.81,7.3,0.15,5.0,1.5,0.05,41.9,,1,2,1
2025-01-14 00:00:00,1900.0,6.37,44.0,48.0,510.0,7.0,0.03,3.81,7.3,0.15,5.0,1.6,0.05,41.8,,1,2,1
2025-01-14 00:00:00,2100.0,6.3,44.3,47.0,510.0,7.0,0.02,3.79,7.3,0.14,5.0,1.6,0.05,41.9,,1,2,1
2025-01-14 00:00:00,100.0,6.22,45.2,43.0,420.0,7.0,0.03,3.81,7.3,0.14,5.0,1.6,0.05,41.8,,1,2,1
2025-01-15 00:00:00,1100.0,5.88,44.8,46.0,450.0,7.0,0.03,3.74,7.3,0.15,5.0,1.7,0.05,41.7,,1,2,1
2025-01-15 00:00:00,1300.0,5.78,44.6,43.0,450.0,7.0,0.03,3.75,7.3,0.16,5.0,1.6,0.05,41.7,,1,2,1
2025-01-15 00:00:00,1500.0,5.73,43.6,43.0,450.0,7.0,0.03,3.78,7.3,0.15,5.0,1.6,0.05,42.0,,1,2,1
2025-01-15 00:00:00,700.0,5.89,43.6,44.0,450.0,7.0,0.03,3.78,7.3,0.14,5.0,1.6,0.05,41.7,B/W filter no.6 (0045am),1,2,1
2025-01-15 00:00:00,300.0,5.6,45.5,22.0,211.0,7.0,0.05,3.79,7.3,0.14,5.0,1.5,0.05,41.7,,1,2,1
2025-01-15 00:00:00,1700.0,5.56,45.7,35.0,380.0,7.0,0.03,3.66,7.3,0.15,5.0,1.5,0.05,41.8,,1,2,1
2025-01-15 00:00:00,500.0,5.53,45.8,19.0,184.0,7.0,0.05,3.81,7.3,0.15,5.0,1.5,0.05,41.4,,1,2,1
2025-01-15 00:00:00,100.0,5.66,45.4,24.0,290.0,7.0,0.04,3.76,7.2,0.14,5.0,1.6,0.05,41.7,,1,2,1
2025-01-15 00:00:00,2300.0,5.58,45.0,24.0,290.0,7.0,0.04,3.62,7.3,0.17,5.0,1.6,0.05,41.7,,1,2,1
2025-01-15 00:00:00,900.0,5.91,44.0,45.0,450.0,7.0,0.03,3.69,7.3,0.14,5.0,1.6,0.05,41.7,,1,2,1
2025-01-15 00:00:00,1900.0,5.56,45.4,28.0,330.0,7.0,0.04,3.73,7.3,0.15,5.0,1.6,0.05,41.8,,1,2,1
2025-01-15 00:00:00,2100.0,5.57,45.2,22.0,275.0,7.0,0.04,3.52,7.3,0.18,5.0,1.6,0.05,42.0,"B/W no. 1,5",1,2,1
2025-01-16 00:00:00,700.0,5.52,44.4,18.0,180.0,7.0,0.05,3.78,7.3,0.16,5.0,1.5,0.05,41.6,B/W filter no.3&4 (0045am),1,2,1
2025-01-16 00:00:00,900.0,5.58,44.7,18.0,180.0,7.0,0.05,3.66,7.3,0.16,5.0,1.5,0.05,41.6,,1,2,1
2025-01-16 00:00:00,1300.0,5.68,44.4,20.0,185.0,7.0,0.05,3.72,7.3,0.16,5.0,1.6,0.05,41.7,,1,2,1
2025-01-16 00:00:00,1700.0,5.5,45.3,16.0,168.0,7.0,0.07,3.82,7.3,0.16,5.0,1.5,0.05,42.0,B/W no.2,1,2,1
2025-01-16 00:00:00,1900.0,5.49,44.9,32.0,380.0,7.0,0.03,3.76,7.3,0.16,5.0,1.5,0.05,42.0,,1,2,1
2025-01-16 00:00:00,2100.0,5.47,45.2,59.0,474.0,7.0,0.03,3.81,7.3,0.15,5.0,1.5,0.05,42.0,,1,2,1
2025-01-16 00:00:00,2300.0,5.52,45.3,61.0,487.0,7.0,0.03,3.81,7.3,0.15,5.0,1.6,0.05,42.0,,1,2,1
2025-01-16 00:00:00,100.0,5.66,45.1,46.0,363.0,7.0,0.03,3.79,7.3,0.13,5.0,1.6,0.05,42.0,,1,2,1
2025-01-16 00:00:00,300.0,5.57,45.0,34.0,268.0,7.0,0.03,3.78,7.3,0.13,5.0,1.5,0.05,42.0,,1,2,1
2025-01-16 00:00:00,500.0,5.49,45.0,28.0,210.0,7.0,0.03,3.78,7.3,0.13,5.0,1.5,0.05,42.0,,1,2,1
2025-01-16 00:00:00,1500.0,5.53,45.1,17.0,170.0,7.0,0.06,3.81,7.3,0.16,5.0,1.5,0.05,41.8,,1,2,1
2025-01-16 00:00:00,1100.0,5.69,44.1,18.0,180.0,7.0,0.05,3.73,7.3,0.15,5.0,1.5,0.05,41.7,,1,2,1
2025-01-17 00:00:00,2300.0,5.2,45.5,16.0,230.0,7.1,0.03,3.78,7.3,0.14,5.0,1.5,0.05,42.0,,1,2,1
2025-01-17 00:00:00,900.0,5.46,46.1,27.0,300.0,7.0,0.03,3.79,7.3,0.14,5.0,1.6,0.05,41.8,,1,2,1
2025-01-17 00:00:00,1100.0,5.55,48.2,22.0,280.0,7.1,0.03,3.81,7.3,0.17,5.0,1.5,0.05,41.8,,1,2,1
2025-01-17 00:00:00,1300.0,5.56,47.8,20.0,280.0,7.1,0.03,3.82,7.3,0.16,5.0,1.5,0.05,41.8,,1,2,1
2025-01-17 00:00:00,1500.0,5.51,45.0,20.0,280.0,7.1,0.03,3.83,7.3,0.14,5.0,1.5,0.05,42.2,,1,2,1
2025-01-17 00:00:00,500.0,5.14,45.0,14.0,201.0,7.1,0.03,3.78,7.3,0.17,5.0,1.5,0.05,42.0,,1,2,1
2025-01-17 00:00:00,300.0,5.24,45.2,15.0,214.0,7.1,0.03,3.78,7.3,0.16,5.0,1.5,0.05,42.0,,1,2,1
2025-01-17 00:00:00,100.0,5.3,45.3,15.0,214.0,7.1,0.03,3.78,7.3,0.14,5.0,1.5,0.05,42.0,,1,2,1
2025-01-17 00:00:00,700.0,5.46,46.1,28.0,300.0,7.0,0.03,3.79,7.3,0.14,5.0,1.6,0.05,41.8,,1,2,1
2025-01-17 00:00:00,2100.0,5.34,45.1,15.0,225.0,7.1,0.03,3.76,7.3,0.14,5.0,1.5,0.05,42.2,,1,2,1
2025-01-17 00:00:00,1900.0,5.34,43.6,16.0,230.0,7.1,0.03,3.66,7.3,0.14,5.0,1.5,0.05,42.0,,1,2,1
2025-01-17 00:00:00,1700.0,5.43,45.1,49.0,370.0,7.1,0.03,3.71,7.3,0.14,5.0,1.4,0.05,42.2,,1,2,1
2025-01-18 00:00:00,1700.0,5.43,45.3,37.0,380.0,7.1,0.07,3.79,7.3,0.17,5.0,1.5,0.05,42.2,,1,2,1
2025-01-18 00:00:00,100.0,5.66,45.3,34.0,371.0,7.1,0.07,3.82,7.3,0.18,5.0,1.4,0.05,42.0,,1,2,1
2025-01-18 00:00:00,300.0,5.56,45.3,34.0,371.0,7.1,0.09,3.82,7.3,0.17,5.0,1.4,0.05,42.0,,1,2,1
2025-01-18 00:00:00,500.0,5.65,45.5,32.0,343.0,7.1,0.1,3.56,7.3,0.19,5.0,1.4,0.05,42.0,B/W no 2,1,2,1
2025-01-18 00:00:00,2300.0,5.42,45.2,34.0,371.0,7.1,0.06,3.82,7.3,0.17,5.0,1.4,0.05,42.0,,1,2,1
2025-01-18 00:00:00,2100.0,5.45,45.3,30.0,350.0,7.1,0.07,3.82,7.3,0.17,5.0,1.4,0.05,42.2,,1,2,1
2025-01-18 00:00:00,1900.0,5.49,45.2,34.0,365.0,7.1,0.07,3.74,7.3,0.17,5.0,1.5,0.05,42.2,,1,2,1
2025-01-18 00:00:00,700.0,5.11,44.8,16.0,180.0,7.1,0.06,3.78,7.3,0.17,5.0,1.5,0.05,41.8,B/W filter no 6 (0700am),1,2,1
2025-01-18 00:00:00,900.0,5.08,45.1,18.0,200.0,7.1,0.06,3.74,7.3,0.18,5.0,1.5,0.05,41.7,,1,2,1
2025-01-18 00:00:00,1100.0,5.38,45.5,20.0,200.0,7.1,0.06,3.67,7.3,0.18,5.0,1.5,0.05,41.8,,1,2,1
2025-01-18 00:00:00,1300.0,5.38,45.5,20.0,200.0,7.1,0.06,3.67,7.3,0.18,5.0,1.5,0.05,41.7,,1,2,1
2025-01-18 00:00:00,1500.0,5.39,45.2,21.0,210.0,7.1,0.07,3.71,7.3,0.31,5.0,1.5,0.05,42.1,,1,2,1
2025-01-19 00:00:00,700.0,5.43,45.2,29.0,330.0,7.0,0.04,3.52,7.3,0.19,5.0,1.4,0.05,42.0,,1,2,1
2025-01-19 00:00:00,900.0,5.96,44.9,31.0,330.0,7.0,0.04,3.72,7.3,0.19,5.0,1.4,0.05,42.1,,1,2,1
2025-01-19 00:00:00,1100.0,6.11,45.3,33.0,331.0,7.0,0.04,3.8,7.3,0.17,5.0,1.4,0.05,42.1,B/W no.1,1,2,1
2025-01-19 00:00:00,1300.0,6.28,45.3,76.0,536.0,7.0,0.04,3.82,7.3,0.16,5.0,1.4,0.05,42.3,,1,2,1
2025-01-19 00:00:00,1500.0,6.31,45.5,76.0,536.0,7.0,0.04,3.83,7.3,0.15,5.0,1.4,0.05,42.4,,1,2,1
2025-01-19 00:00:00,1700.0,6.36,45.3,59.0,474.0,7.0,0.03,3.78,7.3,0.15,5.0,1.5,0.05,42.5,,1,2,1
2025-01-19 00:00:00,1900.0,6.34,45.0,49.0,370.0,7.0,0.03,3.74,7.3,0.15,5.0,1.5,0.05,42.3,,1,2,1
2025-01-19 00:00:00,2100.0,6.31,44.8,41.0,350.0,7.0,0.02,3.66,7.3,0.15,5.0,1.5,0.05,42.1,,1,2,1
2025-01-19 00:00:00,100.0,6.3,44.8,37.0,301.0,7.0,0.03,3.72,7.3,0.16,5.0,1.5,0.05,42.0,,1,2,1
2025-01-19 00:00:00,300.0,6.32,44.8,37.0,301.0,7.0,0.03,3.72,7.3,0.16,5.0,1.5,0.05,42.0,,1,2,1
2025-01-19 00:00:00,500.0,6.35,44.7,35.0,285.0,7.0,0.03,3.72,7.3,0.16,5.0,1.5,0.05,42.0,,1,2,1
2025-01-19 00:00:00,2300.0,6.28,44.8,38.0,312.0,7.0,0.03,3.7,7.3,0.15,5.0,1.6,0.05,42.0,,1,2,1
2025-01-20 00:00:00,1100.0,5.99,45.5,31.0,280.0,7.0,0.03,3.79,7.3,0.17,5.0,1.5,0.05,42.9,,1,2,1
2025-01-20 00:00:00,900.0,6.09,45.3,34.0,285.0,7.0,0.03,3.82,7.3,0.17,5.0,1.5,0.05,43.5,,1,2,1
2025-01-20 00:00:00,500.0,5.32,45.1,20.0,200.0,7.0,0.03,3.76,7.3,0.16,5.0,1.6,0.05,42.0,,1,2,1
2025-01-20 00:00:00,300.0,5.42,45.1,20.0,200.0,7.0,0.03,3.76,7.3,0.16,5.0,1.6,0.05,42.0,,1,2,1
